"","class","activity","subject","mean","sd"
"3022",2,"WALKING_UPSTAIRS",16,-0.337008358094296,0.475017309522047
"3023",2,"WALKING_UPSTAIRS",16,-0.351167920306952,0.47140838795475
"3024",2,"WALKING_UPSTAIRS",16,-0.4490006490082,0.500360307135333
"3025",2,"WALKING_UPSTAIRS",16,-0.446786933,0.499381153559839
"3026",2,"WALKING_UPSTAIRS",16,-0.453860421557219,0.481969823557934
"3027",2,"WALKING_UPSTAIRS",16,-0.456566136914082,0.485865896751323
"3028",2,"WALKING_UPSTAIRS",16,-0.453311314716756,0.483682448267968
"3029",2,"WALKING_UPSTAIRS",16,-0.430344458785561,0.474545107296329
"3030",2,"WALKING_UPSTAIRS",16,-0.428709848227807,0.486018690083103
"3031",2,"WALKING_UPSTAIRS",16,-0.45238703825098,0.498813663418275
"3032",2,"WALKING_UPSTAIRS",16,-0.459407509042246,0.494225008546606
"3033",2,"WALKING_UPSTAIRS",16,-0.438994407808021,0.498624320699111
"3034",2,"WALKING_UPSTAIRS",16,-0.445168526021925,0.503111055589418
"3035",2,"WALKING_UPSTAIRS",16,-0.434855331105348,0.481415267365265
"3036",2,"WALKING_UPSTAIRS",16,-0.424865632453476,0.473822147383759
"3037",2,"WALKING_UPSTAIRS",16,-0.461130741943137,0.491677749660395
"3038",2,"WALKING_UPSTAIRS",16,-0.475497969680392,0.472677095874164
"3039",2,"WALKING_UPSTAIRS",16,-0.469923953297683,0.479594667414086
"3040",2,"WALKING_UPSTAIRS",16,-0.477296303503654,0.506240774110893
"3041",2,"WALKING_UPSTAIRS",16,-0.475947966096631,0.501635683460869
"3042",2,"WALKING_UPSTAIRS",16,-0.455128807624599,0.493699969345316
"3043",2,"WALKING_UPSTAIRS",16,-0.442694750829768,0.491897924031868
"3044",2,"WALKING_UPSTAIRS",16,-0.45261362124082,0.479576490208056
"3045",2,"WALKING_UPSTAIRS",16,-0.452406639701711,0.480838572330085
"3046",2,"WALKING_UPSTAIRS",16,-0.453149430597148,0.478648500933455
"3047",2,"WALKING_UPSTAIRS",16,-0.459923964603565,0.486574978197733
"3048",2,"WALKING_UPSTAIRS",16,-0.448773820209447,0.500798367344972
"3049",2,"WALKING_UPSTAIRS",16,-0.453209284038146,0.503221158980136
"3050",2,"WALKING_UPSTAIRS",16,-0.466105383642603,0.495292118405404
"3051",2,"WALKING_UPSTAIRS",16,-0.617295380402852,0.552056368163679
"3052",2,"WALKING_UPSTAIRS",16,-0.661316956053654,0.520124625373244
"3053",2,"WALKING_UPSTAIRS",16,-0.652714008941533,0.54285007672336
"3054",2,"WALKING_UPSTAIRS",16,-0.648104462752914,0.534420057239435
"3055",2,"WALKING_UPSTAIRS",16,-0.654762559454011,0.525526202516676
"3056",2,"WALKING_UPSTAIRS",16,-0.660264842985187,0.524884002400129
"3057",2,"WALKING_UPSTAIRS",16,-0.658296172248841,0.523102429430635
"3058",2,"WALKING_UPSTAIRS",16,-0.658720451485561,0.526889665792023
"3059",2,"WALKING_UPSTAIRS",16,-0.650916880137255,0.547053163922859
"3060",2,"WALKING_UPSTAIRS",16,-0.649166048651872,0.536702752162604
"3061",2,"WALKING_UPSTAIRS",16,-0.635918398953119,0.517838907761263
"3062",2,"WALKING_UPSTAIRS",16,-0.616791581588948,0.526522901010534
"3063",2,"WALKING_UPSTAIRS",16,-0.626638053214082,0.533873283423773
"3064",2,"WALKING_UPSTAIRS",16,-0.651884520771465,0.540011812474867
"3065",2,"WALKING_UPSTAIRS",16,-0.654577954809804,0.533147204519555
"3066",2,"WALKING_UPSTAIRS",16,-0.654806939201604,0.526156111114426
"3067",2,"WALKING_UPSTAIRS",16,-0.650334831958467,0.529278574698449
"3068",2,"WALKING_UPSTAIRS",16,-0.651433064990018,0.522068824263268
"3069",2,"WALKING_UPSTAIRS",16,-0.664037829392121,0.518126702898818
"3070",2,"WALKING_UPSTAIRS",16,-0.659717478136185,0.520891151507527
"3071",2,"WALKING_UPSTAIRS",16,-0.658045061737968,0.521583597216918
"3072",2,"WALKING_UPSTAIRS",16,-0.665044486151872,0.516774880786857
"3073",2,"WALKING_UPSTAIRS",16,-0.660507472224242,0.518948615120774
"3074",2,"WALKING_UPSTAIRS",16,-0.65701520181016,0.518119714131183
"3075",2,"WALKING_UPSTAIRS",16,-0.617197972843672,0.559242671511543
"3076",2,"WALKING_UPSTAIRS",16,-0.634380439426542,0.538483315714925
"3077",2,"WALKING_UPSTAIRS",16,-0.645275870887879,0.528731887197087
"3078",2,"WALKING_UPSTAIRS",16,-0.652491422485312,0.521726467090594
"3079",2,"WALKING_UPSTAIRS",16,-0.629702489213995,0.510167453613291
"3080",2,"WALKING_UPSTAIRS",16,-0.627640893946595,0.512525094606004
"3081",2,"WALKING_UPSTAIRS",16,-0.641116744983298,0.544533256810272
"3082",2,"WALKING_UPSTAIRS",16,-0.658254944610624,0.531414627498864
"3083",2,"WALKING_UPSTAIRS",16,-0.653439976219251,0.530249791126772
"3084",2,"WALKING_UPSTAIRS",16,-0.65946715530713,0.521652978030779
"3085",2,"WALKING_UPSTAIRS",16,-0.63770145342549,0.521680314077405
"3086",2,"WALKING_UPSTAIRS",16,-0.61678731745508,0.520836568421551
"3087",2,"WALKING_UPSTAIRS",16,-0.620715092692513,0.530870976668611
"3088",2,"WALKING_UPSTAIRS",16,-0.650615283448717,0.530195873085526
"3089",2,"WALKING_UPSTAIRS",16,-0.642271271099162,0.534055713012613
"3090",2,"WALKING_UPSTAIRS",16,-0.651649172274617,0.527973755379744
"3091",2,"WALKING_UPSTAIRS",16,-0.655905273916542,0.524499286340457
"3092",2,"WALKING_UPSTAIRS",16,-0.648961477666132,0.522135987618244
"3093",2,"WALKING_UPSTAIRS",16,-0.624986624903922,0.562910167718806
"3094",2,"WALKING_UPSTAIRS",16,-0.645287229274688,0.540874995874105
"3095",2,"WALKING_UPSTAIRS",16,-0.650453109470767,0.540798200155446
"3096",2,"WALKING_UPSTAIRS",16,-0.649260690895009,0.548961727007771
"3097",2,"WALKING_UPSTAIRS",16,-0.64421350640713,0.55468961235139
"3098",2,"WALKING_UPSTAIRS",16,-0.653974301231551,0.546567389093827
"3099",2,"WALKING_UPSTAIRS",16,-0.657046252083779,0.541499603861604
"3100",2,"WALKING_UPSTAIRS",16,-0.658280332187576,0.527773031840043
"3101",2,"WALKING_UPSTAIRS",16,-0.660033317306667,0.529212490862193
"3102",2,"WALKING_UPSTAIRS",16,-0.657060429969733,0.528116924317471
"3103",2,"WALKING_UPSTAIRS",16,-0.66191560496057,0.51928390235257
"3104",2,"WALKING_UPSTAIRS",16,-0.657927804116934,0.525016066232651
"3105",2,"WALKING_UPSTAIRS",16,-0.659394998075062,0.534437405934432
"3106",2,"WALKING_UPSTAIRS",16,-0.655752954464528,0.539720130085116
"3107",2,"WALKING_UPSTAIRS",16,-0.647984848666488,0.536741986144899
"3108",2,"WALKING_UPSTAIRS",16,-0.650143479386096,0.530646824498992
"3109",2,"WALKING_UPSTAIRS",16,-0.653037251356168,0.529499312339074
"3110",2,"WALKING_UPSTAIRS",16,-0.651146203982175,0.535711364277868
"3111",2,"WALKING_UPSTAIRS",16,-0.647906017169697,0.540448690023559
"3112",2,"WALKING_UPSTAIRS",16,-0.650546326839162,0.543854268890249
"3113",2,"WALKING_UPSTAIRS",16,-0.651121473623529,0.544266611278951
"3114",2,"WALKING_UPSTAIRS",16,-0.659568244222282,0.512937925385869
"3115",2,"WALKING_UPSTAIRS",16,-0.611982650891159,0.543628191163171
"3116",2,"WALKING_UPSTAIRS",16,-0.63709792283975,0.531156437359062
"3117",2,"WALKING_UPSTAIRS",16,-0.646801118382353,0.517200279479941
"3118",2,"WALKING_UPSTAIRS",16,-0.650400827172192,0.516337070574479
"3119",2,"WALKING_UPSTAIRS",16,-0.658447614374688,0.521667276064504
"3120",2,"WALKING_UPSTAIRS",16,-0.652593808865419,0.526690014808428
"3121",2,"WALKING_UPSTAIRS",16,-0.657476712893583,0.527090881903205
"3122",2,"WALKING_UPSTAIRS",16,-0.654115272760784,0.542757513176078
"3123",2,"WALKING_UPSTAIRS",16,-0.652217613425579,0.538520777327209
"3124",2,"WALKING_UPSTAIRS",16,-0.652996596057772,0.535282850585414
"3125",2,"WALKING_UPSTAIRS",16,-0.654803047163565,0.542094499200823
"3126",2,"WALKING_UPSTAIRS",16,-0.655404518308021,0.542747834717487
"3127",2,"WALKING_UPSTAIRS",16,-0.650047509819073,0.543628035028542
"3128",2,"WALKING_UPSTAIRS",16,-0.656857179827807,0.535865099365408
"3129",2,"WALKING_UPSTAIRS",16,-0.657265404182531,0.539863314990378
"3130",2,"WALKING_UPSTAIRS",16,-0.652045841735829,0.529184907807349
"3131",2,"WALKING_UPSTAIRS",16,-0.622132957402995,0.544231723835399
"3132",2,"WALKING_UPSTAIRS",16,-0.632605168493583,0.541304880025024
"3133",2,"WALKING_UPSTAIRS",16,-0.643656969553298,0.542974303021259
"3134",2,"WALKING_UPSTAIRS",16,-0.648916396197148,0.537976519394697
"3135",2,"WALKING_UPSTAIRS",16,-0.652069397256328,0.530791953622458
"3136",2,"WALKING_UPSTAIRS",16,-0.645351672262745,0.541076681512102
"3137",2,"WALKING_UPSTAIRS",16,-0.641856258679857,0.542268882771661
"3138",2,"WALKING_UPSTAIRS",16,-0.645029617482638,0.542597089142493
"3139",2,"WALKING_UPSTAIRS",16,-0.634564017324421,0.547906525771161
"3140",2,"WALKING_UPSTAIRS",16,-0.634835572418128,0.54639827481925
"3141",2,"WALKING_UPSTAIRS",16,-0.636626997927808,0.553204819581807
"3142",2,"WALKING_UPSTAIRS",16,-0.6372549040959,0.550767148510137
"3143",2,"WALKING_UPSTAIRS",16,-0.64670910312139,0.535578964405115
"3144",2,"WALKING_UPSTAIRS",16,-0.636080079603387,0.547502405476657
"3145",2,"WALKING_UPSTAIRS",16,-0.630899542790196,0.554672339308581
"3146",2,"WALKING_UPSTAIRS",16,-0.634273757643832,0.556015906686145
"3147",2,"WALKING_UPSTAIRS",16,-0.633805910429269,0.554509109791585
"3148",2,"WALKING_UPSTAIRS",16,-0.63755772091943,0.557447154309089
"3149",2,"WALKING_UPSTAIRS",16,-0.63405097934492,0.548536159472865
"3150",2,"WALKING_UPSTAIRS",16,-0.568587959102317,0.554195795777227
"3151",2,"WALKING_UPSTAIRS",16,-0.601391349829929,0.549080760422596
"3152",2,"WALKING_UPSTAIRS",16,-0.63385419697861,0.530751605307836
"3153",2,"WALKING_UPSTAIRS",16,-0.647423683593405,0.522697327147391
"3154",2,"WALKING_UPSTAIRS",16,-0.65398011664795,0.520096781061977
"3155",2,"WALKING_UPSTAIRS",16,-0.658941313251515,0.517481897235911
"3156",2,"WALKING_UPSTAIRS",16,-0.65435383185164,0.51960819930618
"3157",2,"WALKING_UPSTAIRS",16,-0.648472835492852,0.540222371493842
"3158",2,"WALKING_UPSTAIRS",16,-0.652755762079679,0.531147522153752
"3159",2,"WALKING_UPSTAIRS",16,-0.65368330547344,0.526207872694912
"3160",2,"WALKING_UPSTAIRS",16,-0.63494133733262,0.515891393759025
"3161",2,"WALKING_UPSTAIRS",16,-0.631458717003333,0.519628242320582
"3162",2,"WALKING_UPSTAIRS",16,-0.643293893149554,0.535707468224481
"3163",2,"WALKING_UPSTAIRS",16,-0.651036052766007,0.538417562255357
"3164",2,"WALKING_UPSTAIRS",16,-0.653822841851337,0.531028736274507
"3165",2,"WALKING_UPSTAIRS",16,-0.643417132399971,0.535790329501885
"3166",2,"WALKING_UPSTAIRS",16,-0.464477430507487,0.477318751993793
"3167",2,"WALKING_UPSTAIRS",16,-0.435752138680036,0.47506322880213
"3168",2,"WALKING_UPSTAIRS",16,-0.418052960563102,0.471934325198673
"3169",2,"WALKING_UPSTAIRS",16,-0.421973695626203,0.478171202951872
"3170",2,"WALKING_UPSTAIRS",16,-0.435883760936542,0.475434890376581
"3171",2,"WALKING_UPSTAIRS",16,-0.428983038040463,0.476110868279284
"3172",2,"WALKING_UPSTAIRS",16,-0.421596361058467,0.477273065065075
"3173",2,"WALKING_UPSTAIRS",16,-0.439839657468645,0.475849301628939
"3174",2,"WALKING_UPSTAIRS",16,-0.437573926484135,0.474376459744087
"3175",2,"WALKING_UPSTAIRS",16,-0.42581627460205,0.469672492263998
"3176",2,"WALKING_UPSTAIRS",16,-0.440500597209483,0.469083084314742
"3177",2,"WALKING_UPSTAIRS",16,-0.446392046189127,0.475246260805325
"3178",2,"WALKING_UPSTAIRS",16,-0.46352225860852,0.482793702402834
"3179",2,"WALKING_UPSTAIRS",16,-0.447924947444742,0.477114310686312
"3180",2,"WALKING_UPSTAIRS",16,-0.45246489795508,0.482633966132583
"3181",2,"WALKING_UPSTAIRS",16,-0.440740167983601,0.480077404275916
"3182",2,"WALKING_UPSTAIRS",16,-0.420286338951337,0.470541079427667
"3183",2,"WALKING_UPSTAIRS",16,-0.415802572914795,0.465917742218584
"3184",2,"WALKING_UPSTAIRS",16,-0.434417817131355,0.467634030371189
"3185",2,"WALKING_UPSTAIRS",16,-0.437963899071479,0.468674046920991
"3186",2,"WALKING_UPSTAIRS",16,-0.437043629875758,0.476327566451197
"3187",2,"WALKING_UPSTAIRS",16,-0.438630248416934,0.481912076405945
"3188",2,"WALKING_UPSTAIRS",16,-0.436633600891907,0.480969924965379
"3189",2,"WALKING_UPSTAIRS",16,-0.441082704606061,0.479043561588828
"3190",2,"WALKING_UPSTAIRS",16,-0.441858026739323,0.469401228043336
"3191",2,"WALKING_UPSTAIRS",16,-0.339853616849733,0.487196855665959
"3192",2,"WALKING_UPSTAIRS",16,-0.316920536356096,0.483412416830384
"3193",2,"WALKING_UPSTAIRS",16,-0.324450482193048,0.477807715459166
"3194",2,"WALKING_UPSTAIRS",16,-0.337878555081462,0.49480362240115
"3195",2,"WALKING_UPSTAIRS",16,-0.300052326744742,0.476903981042207
"3196",2,"WALKING_UPSTAIRS",16,-0.292323728036114,0.473468446419013
"3197",2,"WALKING_UPSTAIRS",16,-0.328807901744207,0.499428370258456
"3198",2,"WALKING_UPSTAIRS",16,-0.334045464049643,0.483797086161561
"3199",2,"WALKING_UPSTAIRS",16,-0.320757857029233,0.479333470496439
"3200",2,"WALKING_UPSTAIRS",16,-0.287632611562353,0.477762758762958
"3201",2,"WALKING_UPSTAIRS",16,-0.283259802290374,0.485356029601353
"3202",2,"WALKING_UPSTAIRS",16,-0.324217719025276,0.481134865313107
"3203",2,"WALKING_UPSTAIRS",16,-0.356900150936185,0.469055096043365
"3204",2,"WALKING_UPSTAIRS",16,-0.33350265259123,0.491580074136915
"3205",2,"WALKING_UPSTAIRS",16,-0.32284800125615,0.492315136423618
"3206",2,"WALKING_UPSTAIRS",16,-0.318144876826381,0.495306352217083
"3207",2,"WALKING_UPSTAIRS",16,-0.312489203129733,0.484997910734225
"3208",2,"WALKING_UPSTAIRS",16,-0.29872589436984,0.46534907265187
"3209",2,"WALKING_UPSTAIRS",16,-0.287243372964777,0.481931328569808
"3210",2,"WALKING_UPSTAIRS",16,-0.318006637360285,0.46926869703672
"3211",2,"WALKING_UPSTAIRS",16,-0.34809650187344,0.464415876869003
"3212",2,"WALKING_UPSTAIRS",16,-0.335812786947849,0.49078532931143
"3213",2,"WALKING_UPSTAIRS",16,-0.328613172275971,0.488924825780473
"3214",2,"WALKING_UPSTAIRS",16,-0.444161303213013,0.499582770780802
"3215",2,"WALKING_UPSTAIRS",16,-0.435476972374153,0.483800150997479
"3216",2,"WALKING_UPSTAIRS",16,-0.424116761187166,0.477470715328617
"3217",2,"WALKING_UPSTAIRS",16,-0.431650308746542,0.477605933025095
"3218",2,"WALKING_UPSTAIRS",16,-0.41873454792852,0.469620929105633
"3219",2,"WALKING_UPSTAIRS",16,-0.408106020128164,0.470976299172677
"3220",2,"WALKING_UPSTAIRS",16,-0.424951983590909,0.478431607551263
"3221",2,"WALKING_UPSTAIRS",16,-0.435661942145098,0.492768130365485
"3222",2,"WALKING_UPSTAIRS",16,-0.449703537522995,0.494771981911166
"3223",2,"WALKING_UPSTAIRS",16,-0.446020008734581,0.488541755522355
"3224",2,"WALKING_UPSTAIRS",16,-0.446584693608021,0.477591250868092
"3225",2,"WALKING_UPSTAIRS",16,-0.43150281582797,0.479735762440008
"3226",2,"WALKING_UPSTAIRS",16,-0.440261698348485,0.477838596789728
"3227",2,"WALKING_UPSTAIRS",16,-0.404349854611943,0.469769510475375
"3228",2,"WALKING_UPSTAIRS",16,-0.394795253146881,0.474215171510204
"3229",2,"WALKING_UPSTAIRS",16,-0.428901812478788,0.484688561866508
"3230",2,"WALKING_UPSTAIRS",16,-0.437773252922781,0.484657133610858
"3231",2,"WALKING_UPSTAIRS",16,-0.422491479793512,0.476562698519882
"3232",2,"WALKING_UPSTAIRS",16,-0.39157870538984,0.472506669093122
"3233",2,"WALKING_UPSTAIRS",16,-0.402354455953619,0.480691861347382
"3234",2,"WALKING_UPSTAIRS",16,-0.41680313906221,0.478900999719271
"3235",2,"WALKING_UPSTAIRS",16,-0.407888380392977,0.475856679393331
"3236",2,"WALKING_UPSTAIRS",16,-0.433317023558645,0.474384317251894
"3237",2,"WALKING_UPSTAIRS",16,-0.452222245740963,0.480835915411542
"3238",2,"WALKING_UPSTAIRS",17,-0.595673113074688,0.54691817794959
"3239",2,"WALKING_UPSTAIRS",17,-0.625052670213369,0.570114929493878
"3240",2,"WALKING_UPSTAIRS",17,-0.649576812202816,0.529634483740321
"3241",2,"WALKING_UPSTAIRS",17,-0.655799827908592,0.522695083960719
"3242",2,"WALKING_UPSTAIRS",17,-0.644404823770731,0.534850124247858
"3243",2,"WALKING_UPSTAIRS",17,-0.636747608297148,0.549100542564097
"3244",2,"WALKING_UPSTAIRS",17,-0.636142232881105,0.544053026646903
"3245",2,"WALKING_UPSTAIRS",17,-0.6482223573182,0.53164730842241
"3246",2,"WALKING_UPSTAIRS",17,-0.639858052183779,0.545143056362202
"3247",2,"WALKING_UPSTAIRS",17,-0.645533024637255,0.551112649674467
"3248",2,"WALKING_UPSTAIRS",17,-0.655391754769162,0.533329450129436
"3249",2,"WALKING_UPSTAIRS",17,-0.656886874237362,0.523918128658036
"3250",2,"WALKING_UPSTAIRS",17,-0.655519136115954,0.530140434543699
"3251",2,"WALKING_UPSTAIRS",17,-0.664990821783244,0.523540857970978
"3252",2,"WALKING_UPSTAIRS",17,-0.652563999836364,0.535984000104543
"3253",2,"WALKING_UPSTAIRS",17,-0.648132154592335,0.543947154749611
"3254",2,"WALKING_UPSTAIRS",17,-0.64566696810779,0.546940683718863
"3255",2,"WALKING_UPSTAIRS",17,-0.652723005307273,0.53844161455148
"3256",2,"WALKING_UPSTAIRS",17,-0.660604170890784,0.532284815443251
"3257",2,"WALKING_UPSTAIRS",17,-0.653684225691087,0.546030544721514
"3258",2,"WALKING_UPSTAIRS",17,-0.648283448935542,0.54986627187803
"3259",2,"WALKING_UPSTAIRS",17,-0.650131389993048,0.552224222748515
"3260",2,"WALKING_UPSTAIRS",17,-0.648641663872906,0.555551548033232
"3261",2,"WALKING_UPSTAIRS",17,-0.64852025055811,0.551372425952485
"3262",2,"WALKING_UPSTAIRS",17,-0.645897926168093,0.548541024312524
"3263",2,"WALKING_UPSTAIRS",17,-0.643426004329947,0.548625787450378
"3264",2,"WALKING_UPSTAIRS",17,-0.64994120706328,0.553000505928866
"3265",2,"WALKING_UPSTAIRS",17,-0.65283039679287,0.546181190469284
"3266",2,"WALKING_UPSTAIRS",17,-0.644691043157219,0.544686364025149
"3267",3,"WALKING_DOWNSTAIRS",17,-0.62090782703262,0.536636815364642
"3268",3,"WALKING_DOWNSTAIRS",17,-0.638939227521925,0.550869509352097
"3269",3,"WALKING_DOWNSTAIRS",17,-0.635571027705169,0.55306926836729
"3270",3,"WALKING_DOWNSTAIRS",17,-0.638587006105704,0.548644190512385
"3271",3,"WALKING_DOWNSTAIRS",17,-0.645779041673494,0.533947110279202
"3272",3,"WALKING_DOWNSTAIRS",17,-0.651002681247665,0.536696198242826
"3273",3,"WALKING_DOWNSTAIRS",17,-0.641034405499251,0.544995435022372
"3274",3,"WALKING_DOWNSTAIRS",17,-0.636142364702496,0.555988580464446
"3275",3,"WALKING_DOWNSTAIRS",17,-0.631172732472193,0.56289399878458
"3276",3,"WALKING_DOWNSTAIRS",17,-0.646770490114082,0.546672323383636
"3277",3,"WALKING_DOWNSTAIRS",17,-0.653582057256328,0.535961673055813
"3278",3,"WALKING_DOWNSTAIRS",17,-0.654202805595722,0.527383481221667
"3279",3,"WALKING_DOWNSTAIRS",17,-0.648761937165062,0.537532596839009
"3280",3,"WALKING_DOWNSTAIRS",17,-0.647153882565597,0.541618182932558
"3281",3,"WALKING_DOWNSTAIRS",17,-0.583934493459661,0.555619277513045
"3282",3,"WALKING_DOWNSTAIRS",17,-0.63311758921508,0.557945310329734
"3283",3,"WALKING_DOWNSTAIRS",17,-0.63117855075811,0.565466946252018
"3284",3,"WALKING_DOWNSTAIRS",17,-0.644568345625187,0.555348584553396
"3285",3,"WALKING_DOWNSTAIRS",17,-0.656264510002674,0.54024598700368
"3286",3,"WALKING_DOWNSTAIRS",17,-0.648015900436007,0.546797334531809
"3287",3,"WALKING_DOWNSTAIRS",17,-0.652060499477005,0.549962564636415
"3288",3,"WALKING_DOWNSTAIRS",17,-0.651543304949198,0.550346337599172
"3289",3,"WALKING_DOWNSTAIRS",17,-0.646657197499109,0.558128432707427
"3290",3,"WALKING_DOWNSTAIRS",17,-0.639389380653298,0.56534012574957
"3291",3,"WALKING_DOWNSTAIRS",17,-0.651636911006061,0.553683036569758
"3292",3,"WALKING_DOWNSTAIRS",17,-0.653443079900357,0.553355777252386
"3293",3,"WALKING_DOWNSTAIRS",17,-0.651246317444207,0.558349995965458
"3294",3,"WALKING_DOWNSTAIRS",17,-0.649309664498039,0.556555024705773
"3295",3,"WALKING_DOWNSTAIRS",17,-0.650643035893583,0.55432613744202
"3296",3,"WALKING_DOWNSTAIRS",17,-0.646887897388414,0.560772429787002
"3297",3,"WALKING_DOWNSTAIRS",17,-0.612277635291052,0.545940393680186
"3298",3,"WALKING_DOWNSTAIRS",17,-0.629655821787701,0.554839542595191
"3299",3,"WALKING_DOWNSTAIRS",17,-0.634366155385205,0.552154353922714
"3300",3,"WALKING_DOWNSTAIRS",17,-0.640263399866845,0.537125199661843
"3301",3,"WALKING_DOWNSTAIRS",17,-0.651555186922103,0.530424684987164
"3302",3,"WALKING_DOWNSTAIRS",17,-0.644783543670054,0.536871392956365
"3303",3,"WALKING_DOWNSTAIRS",17,-0.638580216095722,0.557339812091577
"3304",3,"WALKING_DOWNSTAIRS",17,-0.653918324780214,0.550054673171312
"3305",3,"WALKING_DOWNSTAIRS",17,-0.649096475701248,0.549526879055745
"3306",3,"WALKING_DOWNSTAIRS",17,-0.653400220433422,0.544370951382212
"3307",3,"WALKING_DOWNSTAIRS",17,-0.654944497238859,0.540131665738548
"3308",3,"WALKING_DOWNSTAIRS",17,-0.653684025447059,0.541751240475908
"3309",3,"WALKING_DOWNSTAIRS",17,-0.648080831311052,0.548097570329425
"3310",3,"WALKING_DOWNSTAIRS",17,-0.6575242467041,0.541476283533151
"3311",3,"WALKING_DOWNSTAIRS",17,-0.656602080605348,0.537775667898417
"3312",3,"WALKING_DOWNSTAIRS",17,-0.64446236808984,0.557144861070339
"3313",3,"WALKING_DOWNSTAIRS",17,-0.652794032722282,0.538755317759714
"3314",3,"WALKING_DOWNSTAIRS",17,-0.571671183980214,0.517590290798148
"3315",3,"WALKING_DOWNSTAIRS",17,-0.605925923010463,0.542599450649315
"3316",3,"WALKING_DOWNSTAIRS",17,-0.620715722445882,0.568733926206347
"3317",3,"WALKING_DOWNSTAIRS",17,-0.634314361962567,0.558878874611054
"3318",3,"WALKING_DOWNSTAIRS",17,-0.635547238277897,0.55741913580013
"3319",3,"WALKING_DOWNSTAIRS",17,-0.644189894062032,0.553838018970362
"3320",3,"WALKING_DOWNSTAIRS",17,-0.624275502879501,0.56554763158864
"3321",3,"WALKING_DOWNSTAIRS",17,-0.638538753384848,0.548328651113342
"3322",3,"WALKING_DOWNSTAIRS",17,-0.643795633644207,0.536799635762248
"3323",3,"WALKING_DOWNSTAIRS",17,-0.63515931098877,0.542804149681101
"3324",3,"WALKING_DOWNSTAIRS",17,-0.639993908152585,0.540362654008094
"3325",3,"WALKING_DOWNSTAIRS",17,-0.643640530919572,0.547052111950226
"3326",3,"WALKING_DOWNSTAIRS",17,-0.645544085303922,0.53723453771246
"3327",3,"WALKING_DOWNSTAIRS",17,-0.625105584564463,0.52177188436185
"3328",3,"WALKING_DOWNSTAIRS",17,-0.591710959556506,0.510775827173764
"3329",3,"WALKING_DOWNSTAIRS",17,-0.597227605788413,0.508530312245929
"3330",3,"WALKING_DOWNSTAIRS",17,-0.612929073167914,0.532400759263976
"3331",3,"WALKING_DOWNSTAIRS",17,-0.622461566692513,0.553287113955859
"3332",3,"WALKING_DOWNSTAIRS",17,-0.633572673724777,0.542363592364597
"3333",3,"WALKING_DOWNSTAIRS",17,-0.633487593115151,0.552609003125661
"3334",3,"WALKING_DOWNSTAIRS",17,-0.628052288560036,0.552993331103519
"3335",3,"WALKING_DOWNSTAIRS",17,-0.632871712562032,0.544347350922171
"3336",3,"WALKING_DOWNSTAIRS",17,-0.639022246191979,0.543187774135051
"3337",3,"WALKING_DOWNSTAIRS",17,-0.628402278200535,0.561080970615708
"3338",3,"WALKING_DOWNSTAIRS",17,-0.627941129535472,0.557014133211549
"3339",3,"WALKING_DOWNSTAIRS",17,-0.629741694782531,0.553542634245872
"3340",3,"WALKING_DOWNSTAIRS",17,-0.633336036969875,0.536644878987687
"3341",3,"WALKING_DOWNSTAIRS",17,-0.633818923601961,0.541343098097371
"3342",3,"WALKING_DOWNSTAIRS",17,-0.633421509813725,0.551965263171062
"3343",3,"WALKING_DOWNSTAIRS",17,-0.636776118327986,0.549133269906076
"3344",3,"WALKING_DOWNSTAIRS",17,-0.631669056437968,0.552326844000634
"3345",3,"WALKING_DOWNSTAIRS",17,-0.626272795459501,0.552538262098544
"3346",3,"WALKING_DOWNSTAIRS",17,-0.646494355857397,0.533870902654082
"3347",3,"WALKING_DOWNSTAIRS",17,-0.643530508549733,0.54120127050812
"3348",3,"WALKING_DOWNSTAIRS",17,-0.626546097452121,0.522198462507257
"3349",3,"WALKING_DOWNSTAIRS",17,-0.421669233630481,0.490334421448447
"3350",3,"WALKING_DOWNSTAIRS",17,-0.390549612150446,0.481370530244605
"3351",3,"WALKING_DOWNSTAIRS",17,-0.38720420252139,0.476642645591293
"3352",3,"WALKING_DOWNSTAIRS",17,-0.387273162448485,0.47092001822809
"3353",3,"WALKING_DOWNSTAIRS",17,-0.408060438782068,0.471407500056486
"3354",3,"WALKING_DOWNSTAIRS",17,-0.386144238173975,0.473519234962257
"3355",3,"WALKING_DOWNSTAIRS",17,-0.380392990435829,0.480671964474429
"3356",3,"WALKING_DOWNSTAIRS",17,-0.382065319673601,0.476611764770326
"3357",3,"WALKING_DOWNSTAIRS",17,-0.38688708656738,0.473318667376263
"3358",3,"WALKING_DOWNSTAIRS",17,-0.394547023439394,0.479226074199428
"3359",3,"WALKING_DOWNSTAIRS",17,-0.394088811722103,0.477282859450405
"3360",3,"WALKING_DOWNSTAIRS",17,-0.397265144612299,0.474883578072495
"3361",3,"WALKING_DOWNSTAIRS",17,-0.389834157243725,0.472185893867961
"3362",3,"WALKING_DOWNSTAIRS",17,-0.375937248004093,0.471261861449708
"3363",3,"WALKING_DOWNSTAIRS",17,-0.372783054694831,0.477394445746077
"3364",3,"WALKING_DOWNSTAIRS",17,-0.391047221583601,0.48241610812447
"3365",3,"WALKING_DOWNSTAIRS",17,-0.388864799809947,0.48297848315731
